author_name,username,profile_type,post_id,published_at,content,likes,comments,shares,engagement_total,comment_to_like_ratio,media_type,hashtags,post_url
Scott Weissman,scott-weissman-62546a43,competitor,6868894556897775616,2021-11-23 12:54:40.254,"Needing To Be Needed.

A codependent relationship is when one partner needs the other partner, who in turn, needs to be needed. This circular relationship is the basis of what experts refer to when they describe the “cycle” of codependency.

The codependent’s self-esteem and self-worth will come only from sacrificing themselves for their partner, who is only too glad to receive their sacrifices.

One or both parties can be codependent. A codependent person will neglect other important areas of their life to please their partner. Their extreme dedication to this one person may cause damage to other relationships, their career, and their everyday responsibilities.

The enabler’s role is also dysfunctional. A person who relies upon a codependent does not learn how to have an equal, two-sided relationship and often comes to rely upon another person’s sacrifices and neediness. The codependent person will feel extreme conflict about separating themselves from the enabler because their own identity is centered upon sacrificing themselves for the other person.

Growing up, they may have been taught that their own needs were less important than their parents’ needs, or not important at all. In these types of families, the child may be taught to focus on their parents and to never think of themselves. Needy parents may teach their children that children are selfish or greedy if they want anything for themselves. As a result, the child learns to ignore their own needs and thinks only of what they can do for others at all times.

Both parties in a codependent relationship must learn to acknowledge specific patterns of behavior, such as “needing to be needed” and expecting the other person to center their life around them.

These steps are not easy to do but are well worth the effort to help both parties discover how to be in a balanced, two-sided relationship.",6,0,0,6,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_needing-to-be-needed-a-codependent-relationship-activity-6868894556897775616-9xhG
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6867552806291742720,2021-11-19 20:03:01.981,#personalinjurylawyer #personalinjuryattorney #personalinjurylaw #litigationfunding #presettlementfunding #personalinjury #greatcustomerservice,5,0,0,5,0.00,text,"[""#personalinjurylawyer"", ""#personalinjuryattorney"", ""#personalinjurylaw"", ""#litigationfunding"", ""#presettlementfunding"", ""#personalinjury"", ""#greatcustomerservice""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_meetourteam-personalinjurylawyer-personalinjuryattorney-activity-6867552806291742720-7S8v
Sharon Levy,sharon-levy-15330818,competitor,6866750197653942272,2021-11-17 14:53:45.17,#hiring,5,0,2,7,0.00,text,"[""#hiring""]",https://www.linkedin.com/posts/sharon-levy-15330818_hiring-activity-6866750197653942272-PhNo
Jessica Weidman,jess-gordon3333,competitor,6866740317631062017,2021-11-17 14:14:29.589,"",1,0,0,1,0.00,text,[],https://www.linkedin.com/posts/jess-gordon3333_veritext-inthenews-technology-activity-6866740317631062017-y9Ns
Scott Weissman,scott-weissman-62546a43,competitor,6865819053462732800,2021-11-15 01:13:43.095,"""A child can always teach an adult three things: 
1) to be happy for no reason
2) to always be busy with something
3) to know how to demand with all his might that which he desires.""  
- Paul Coelho",1,0,0,1,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_a-child-can-always-teach-an-adult-three-activity-6865819053462732800-jvJb
Sharon Levy,sharon-levy-15330818,competitor,6864575334453452800,2021-11-11 14:51:37.376,#hiringHR,1,0,0,1,0.00,text,"[""#hiringHR""]",https://www.linkedin.com/posts/sharon-levy-15330818_hiringhr-activity-6864575334453452800-V_mZ
Sharon Levy,sharon-levy-15330818,competitor,6864196890653728768,2021-11-10 13:47:49.343,#hiring Come join an exceptional team!,8,0,0,8,0.00,text,"[""#hiring""]",https://www.linkedin.com/posts/sharon-levy-15330818_hiring-activity-6864196890653728768-03Cz
Scott Weissman,scott-weissman-62546a43,competitor,6863149834271039488,2021-11-07 16:27:11.648,"Are you with the right partner?

Every relationship has a cycle. In the beginning; you fall in love with your partner. You anticipate their calls, want their touch, and like their idiosyncrasies. Falling in love wasn't hard. In fact, it was a completely natural and spontaneous experience. You didn't have to DO anything. That's why it's called ""falling"" in love. People in love sometimes say, ""I was swept off my feet.” Picture the expression. It implies that you were just standing there; doing nothing, and then something happened TO YOU.

But after a few months or years of being together, the euphoria of love fades. It's a natural cycle of every relationship. Slowly but surely, phone calls become a bother (if they come at all), touch is not always welcome (when it happens), and your partner’s idiosyncrasies, instead of being cute, drive you nuts. The symptoms of this stage vary with every relationship; you will notice a dramatic difference between the initial stage when you were in love and a much duller or even angry subsequent stage. At this point, you and/or your partner might start asking, ""Am I with the right person?"" And as you reflect on the euphoria of the love you once had, you may begin to desire that experience with someone else. This is when relationships breakdown.

The key to succeeding in a relationship is not finding the right person; it's learning to love the person you found. People blame their partners for their unhappiness and look outside for fulfillment. Infidelity is the most common. But sometimes people turn to work, a hobby, friendship, excessive TV, or abusive substances. But the answer to this dilemma does not lie outside your relationship. It lies within it.

SUSTAINING love is not a passive or spontaneous experience. You have to work on it day in and day out. It takes time, effort, and energy. And most importantly, it demands wisdom. You have to know what to do to make it work. Just as there are physical laws of the universe (such as gravity), there are also universal laws for relationships. If you know how to apply these laws, the results are predictable.

Remember that love is a ""decision” and not just a feeling.",7,1,0,8,14.29,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_are-you-with-the-right-partner-every-relationship-activity-6863149834271039488-V_p1
Jessica Weidman,jess-gordon3333,competitor,6862197881705664512,2021-11-05 01:24:28.383,Still need some CLE credits?,0,0,0,0,0,text,[],https://www.linkedin.com/posts/jess-gordon3333_cle-veritext-activity-6862197881705664512-By56
Sharon Levy,sharon-levy-15330818,competitor,6861611317845913600,2021-11-03 10:33:40.748,Well done! #teamwork,11,1,0,12,9.09,text,"[""#teamwork""]",https://www.linkedin.com/posts/sharon-levy-15330818_usclaims-makes-top-50-innovative-companies-activity-6861611317845913600-Yse4
Sharon Levy,sharon-levy-15330818,competitor,6859453131449798656,2021-10-28 11:37:49.014,#hiring,1,0,0,1,0.00,text,"[""#hiring""]",https://www.linkedin.com/posts/sharon-levy-15330818_hiring-underwriters-legal-activity-6859453131449798656-DPK4
Sharon Levy,sharon-levy-15330818,competitor,6859452949437956096,2021-10-28 11:37:05.619,What a Team!!,8,2,0,10,25.00,text,[],https://www.linkedin.com/posts/sharon-levy-15330818_usclaims-completes-its-seventh-securitization-activity-6859452949437956096-2dSi
Scott Weissman,scott-weissman-62546a43,competitor,6859307149814771712,2021-10-28 01:57:44.28,"Practice the pause.

#patience #wisdom #time #mindful #inspiration",2,0,0,2,0.00,text,"[""#patience"", ""#wisdom"", ""#time"", ""#mindful"", ""#inspiration""]",https://www.linkedin.com/posts/scott-weissman-62546a43_patience-wisdom-time-activity-6859307149814771712-AWh5
Jordan Fiore,jordan-fiore,competitor,6858031679622254592,2021-10-24 13:29:28.489,"",1,0,0,1,0.00,text,[],https://www.linkedin.com/posts/jordan-fiore_leadershipfirstquotes-entrepeneurship-leadershipdevelopment-activity-6858031679622254592-i8Ag
Steve Bashmakov,steve-bashmakov-cpa-69b487,competitor,6857685281831841792,2021-10-23 14:33:00.82,"https://lnkd.in/gJHRxRt3

Another milestone for our team - amazing job by Elijah, Roxanna, scott and their teams.",51,4,3,58,7.84,text,[],https://www.linkedin.com/posts/steve-bashmakov-cpa-69b487_usclaims-completes-its-seventh-securitization-activity-6857685281831841792-1EjZ
Lisa Decook,lisa-decook-5b12764,competitor,6857504224176066560,2021-10-23 02:33:33.311,Join our stellar Business Strategy & Analytics Team!,5,0,0,5,0.00,text,[],https://www.linkedin.com/posts/lisa-decook-5b12764_were-adding-to-the-team-reach-out-if-you-activity-6857504224176066560-WtFd
Scott Weissman,scott-weissman-62546a43,competitor,6857498055990657024,2021-10-23 02:09:02.701,"“To let go does not mean to get rid of. To let go means to let be. When we let be with compassion, things come and go on their own.” –Jack Kornfield

Holding on to pain doesn’t fix anything. Replaying the past over and over again doesn’t change it, and wishing things were different doesn’t make it so. In some cases, especially when it comes to the past, all we can do is accept whatever it is we are holding on to and then let it go. That’s how everything changes. We have to let go of what is hurting us, even if it feels almost impossible. Deciding to hold on to the past will hold us back from creating a strong sense of self — a self that isn’t defined by our past, but rather by who we want to be. 

Oddly enough, painful feelings can be comfortable, especially if they’re all we know. Some people have trouble letting go of their pain or other unpleasant emotions about their past because they think those feelings are part of their identity. In some ways, they may not know who they are without their pain. This makes it impossible for them to let go.

We must accept the person we are in this moment and the way other people are, too. As time goes on, we continue to learn that things don’t always go as planned — actually, they pretty much never do. And that’s okay: If you become aware of yourself and your part in your relationships, they will improve; however, you may also have to accept the facts about how certain people may choose to show up.

Practice gratitude, appreciation, and always trust in the process.",4,0,0,4,0.00,text,[],https://www.linkedin.com/posts/scott-weissman-62546a43_to-let-go-does-not-mean-to-get-rid-of-to-activity-6857498055990657024-3syh
Eric Heyson,eric-heyson,competitor,6857489426826838016,2021-10-23 01:34:45.348,We're adding to the team! Reach out if you or someone in your network might be interested.,9,0,2,11,0.00,text,[],https://www.linkedin.com/posts/eric-heyson_were-adding-to-the-team-reach-out-if-you-activity-6857489426826838016-Jz8T
Daniel Amsellem,daniel-amsellem-9b847687,competitor,6856991412102144001,2021-10-21 16:35:49.385,#litigationfinance #litigationfunding #greatcustomerservice #valuecreation #personalinjury #personalinjurylawyer,3,0,0,3,0.00,text,"[""#litigationfinance"", ""#litigationfunding"", ""#greatcustomerservice"", ""#valuecreation"", ""#personalinjury"", ""#personalinjurylawyer""]",https://www.linkedin.com/posts/daniel-amsellem-9b847687_while-it-is-possible-to-file-a-personal-injury-activity-6856991412102144001-EuZx
